LAWS5336401[40620]|Law School|Open|LAWS53364|Tue : 09:45 AM-11:45 AM|(BID, CL, LEC, SEM) The purpose of this course is to enhance the students’ understanding of the application of law and legal theory through study of the growing body of legal texts from pre-imperial and early imperial China. In addition to situating the Chinese legal materials in their varying legal, social, political, cultural and historical contexts, and thereby highlighting some of their unique elements, the course also familiarizes students with a wide range of theoretical materials (eg., anthropological, legal philosophical, economic, etc.) which may be useful in bringing to light any universalities of legal systems and behavior. However, discussion of any given text will be directed in large part by the nature and contents of the material itself. The Chinese materials, all readings of which will be in translation, range from commemorative inscriptions cast in bronze sacral vessels and descriptions of legal practices in received texts, to actual statutes and case records, philosophical texts and legal debates. The medium, discovery/transmission, and authorship of each document will be given due consideration for the effect they may have on our understanding of the contemporary legal context from which the text derives. The course culminates with student presentations on the material of their choice. Preparation for presentations will be conducted in consult with the instructor. Students are encouraged to draw from their study of other legal systems and/or systems of legal thought (both modern and pre-modern) in their discussion of the ancient Chinese material. It is hoped that the course will help students question their own assumptions about legal behavior, and the nature and role of law and legal systems in early China, specifically, and within the human world, generally. Students in Humanities/Social Sciences may apply to take this course.|Laura Skosey|Laird Bell Quadrangle E|Legal History of Early China|01|[40620]|[]|SEM
LAWS5336601[40625]|Law School|List|LAWS53366|Tue : 09:45 AM-11:45 AM|(BID, CORE, SEM) In this course we will examine certain issues that may arise in the negotiation of: (1) merger agreements in which the target is a public company; and (2) asset purchase agreements. For each type of agreement, we will begin with an examination of a model agreement and a discussion of significant issues that tend to be present. The members of the class will then have a simulated negotiation based on written hypothetical situations in which they will be attempting to reach an agreement and negotiate contractual language that would be part of the type of agreement at issue. In the simulated negotiation for each type of agreement all members of the class will be identified as counsel or a business representative for either (a) the buyer or (b) the target or the seller. The class will be divided into four groups, two (Group 1 and Group 2) for the buyer and two (Group 3 and Group 4) for the target or seller. Group 1 will negotiate with Group 3. Group 2 will separately negotiate with Group 4. Groups 1 and 3 will not communicate with Groups 2 and 4. Each student will be counsel to a party at least once. We will also have short discussions about negotiation ethics and about negotiating and drafting. Grades will be based on: (i) two three to five page papers describing the student’s negotiating experience for each agreement, and what the student would do differently in the future; (ii) classroom performance; and (iii) the contractual language submitted for each agreement (or what they proposed if no agreement is reached). Some of the topics in this course will also be covered in Mergers and Acquisitions, but that course is not a prerequisite for this course and students may take both courses.|Scott Davis|Laird Bell Quadrangle F|Merger and Acquisition Agreements|01|[40625]|[]|SEM
LAWS5337501[40637]|Law School|Open|LAWS53375|Thu : 09:45 AM-11:45 AM|(++, BID, CORE, SEM, SRP) In this seminar we shall explore some key concepts in corporate law from a theoretical (i.e. non-doctrinal) perspective. The materials will borrow heavily from the economic, psychological, financial and accounting literature. By the same token no formal education in either of these disciplines or in math is expected. Doctrinal materials will be treated as empirical observations. For instance, we might note that a given judicial dictum was made by some court as one notes the occurrence of facts, but then explore whether that dictum generates an optimal result. The seminar will be divided in two parts. During approximately the first half of the quarter I shall deliver introductory lectures. In the second half the students will make oral presentations on topics of their choice, which naturally will pertain to the subject of the seminar. Prior to making those presentations the students will be expected to consult with me in order to make sure that their respective presentations are going in the right direction. By the end of the term the students will submit a written paper on the subject of their oral presentations. There will be no final exam. The final grade for students choosing not to be evaluated on a pass/fail basis will be the oral presentation (10%), class participation (10%) and the final written paper (80%). Prerequisite: Corporate Law|Uriel Procaccia|Laird Bell Quadrangle VI|Theoretical and Comparative Aspects of Corporate Governance|01|[40637]|[]|SEM
LAWS5337601[40651]|Law School|Closed|LAWS53376|Mon : 06:10 PM-08:10 PM|(WP) This practicum involves preparing memoranda on various issues for the Legal Department of the World Bank under the supervision of Professor Ginsburg. Students work in small teams to analyze an array of policy and legal issues. Past topics have ranged from an analysis of sovereign wealth, to lending in post-conflict zones, to a study of remedies. The course is limited to a small number of students each quarter.|Thomas Ginsburg|Laird Bell Quadrangle G|World Bank Practicum|01|[40651]|[]|PRA
LAWS5337701[40663]|Law School|Open|LAWS53377|Tue : 08:30 AM-12:00 PM|(CORE, ++) The Big Problems course will use multidisciplinary approaches to try to understand and tackle the most important problems facing our country or the world. The first 8 weeks will be taught by the instructors and outside experts, focusing on problems such as the Zika virus, Syrian migration to Europe, cybersecurity, nuclear waste storage, opioid addiction, sex trafficking, and policing and race relations. Students will work in teams of 2 business and 2 law students to develop feasible policy or private sector solutions to a problem of their choosing and make a presentation in the last 2 weeks. Presentations will be made to instructors, outside experts and fellow students. This class requires instructor consent. Interested students should email their CV to Professor Weisbach at d-weisbach@uchicago.edu no later than Friday, February 17. Accepted students will be notified on Monday, February 20.|Anup Malani, Kevin Murphy, Robert H Topel, David A Weisbach|TBA|Big Problems|01|[40663]|[]|CRS
LAWS5338101[40540]|Law School|Closed|LAWS53381|Mon : 04:00 PM-06:00 PM|(A, CORE, SEM) We will study American policing and police reform by focusing on the example of Chicago. We will start with the history of the Chicago Police Department and calls for reform before turning to recent and current events. We will have outside speakers who will present in the seminar and/or at lunch talks. Beyond history, topics will include: crime in Chicago; basic police practices regarding hiring, training, collective bargaining, arbitration, deployment (including community policing); the significance of neighborhoods and politics; Stop and Frisk practices; police violence, especially shootings and the torture scandal; citizen complaints and internal discipline; and mechanisms of accountability. Students will participate in the discussion and write a series of reaction memos about the readings and speakers, which will include attendance at a chosen subset of relevant lunch talks. The grade will be based on participation and the memos. Students may qualify for an additional credit hour by writing a substantial paper.|Richard Mcadams|Laird Bell Quadrangle C|Chicago Policing|01|[40540]|[]|SEM
LAWS5338501[40573]|Law School|List|LAWS53385|Wed : 04:00 PM-06:00 PM|(++,BID, CORE, SEM, SRP, WP) This seminar will explore contemporary issues and controversies in administrative law. Using recent cases, contemporary scholarship, and in-depth case studies, the class will cover a range of topics, including mass adjudication; regulatory interpretation; administrative remedies; and the unintended consequences of agency disclosure regimes. One aim of the course is to help participants develop greater familiarity with regulatory materials and a more grounded understanding of the practical development of regulatory policy. Prerequisite: Administrative Law|Jennifer Nou|Laird Bell Quadrangle E|Advanced Administrative Law|01|[40573]|[]|SEM
LAWS5338801[54995]|Law School|Open|LAWS53388|TBA|(++, A, CORE) In this practicum, students will engage in a range of research and analysis under the supervision of Prof. Huq, in relation to a number of active civil rights cases or other matters. Initial projects will include work on street-policing reform in Chicago. The aim is to cultivate experience in litigation and advocacy-related tasks in a real world setting, albeit without the structured format of a clinic. The practicum can be profitably taken in tandem with the seminar on Chicago Policing that will be occurring across the 2016-17 academic year. Students can opt to join the practicum for any or all quarter. Questions should be directed to Prof. Huq.|Aziz Huq|Laird Bell Quadrangle ARR|Civil Rights Practicum|01|[54995]|[]|PRA
LAWS5338901[40642]|Law School|Open|LAWS53389|Tue : 09:45 AM-11:45 AM|(BID, CORE, SEM) This seminar will examine the legal framework for the resolution of interstate conflict of laws within the U.S., focusing on the choice of law principles that courts apply to determine the rule of decision in cases where the relevant parties, conduct or transactions have connections to more than one state. Topics include the traditional and modern approaches to choice of law; federal constitutional limitations on choice of law; conflict of laws in the federal system, and the role of international conflict of laws rules on the domestic enforcement of foreign judgments, among other topics. There are no prerequisites for this seminar. Student grades are based on a 3 hour in-class final exam.|Daniel Abebe|Laird Bell Quadrangle VI|Selected Topics in Conflict of Laws|01|[40642]|[]|SEM
LAWS5339101[43579]|Law School|Closed|LAWS53391|Tue : 04:00 PM-06:00 PM|(++, LEC, SEM, SKLL, WP) This seminar is designed to closely replicate the actual responsibilities of a law clerk to a United States Supreme Court Justice. The first class will take the form of an interview. Prospective clerks will face a range of questions designed to test their approach to statutory and constitutional interpretation while gauging their familiarity with pending, recent, and seminal cases. (You will all be hired!) In subsequent classes, clerks will: (1) circulate and review cert-pool memos for actual, pending petitions for writs of certiorari. These memos help the full Court determine which cases to hear on the merits; (2) review merits briefs and write a bench memo to assist your Justice at oral argument and at Conference (where the Justices meet to resolve argued matters); (3) draft a judicial opinion assigned to your Justice (which may well entail a judgment or legal reasoning the clerk does not agree with); and (4) lead class discussion and debate for the cert-pool and merits cases for which the clerk took primary responsibility. Over the course of the seminar, each clerk will write three cert-pool memos, one bench memo, and one opinion. The seminar is aimed at students who have or seek a state or federal clerkship and those with a possible interest in clerking for a U.S. Supreme Court Justice. A firm background in constitutional law is strongly recommended, and your open-minded Justice seeks applicants with a wide array of political and jurisprudential perspectives. Grades will be based on a combination of draft opinions, class participation, cert-pool memos, and bench memos. Students may only enroll with the permission of the instructor. Students interested in enrolling should email Mr. Keller (akeller@uchicago.edu) and submit a resume and a short statement of interest explaining why they would like to enroll in the seminar no later than February 17, 2017. Mr. Keller will inform students of their enrollment status by February 20, 2017.|Ashley Keller|Laird Bell Quadrangle A|The Supreme Court Clerkship: Substance and Process|01|[43579]|[]|SEM
LAWS5339201[43935]|Law School|List|LAWS53392|Thu : 04:00 PM-06:00 PM|(BID, CORE, SEM) Donald Trump’s election was one of the most polarizing events of modern American history. While Trump’s supporters celebrated the victory of their candidate, many of Trump’s critics argued that Trump’s election was illegitimate, and demonstrators took to the streets. Even after a short time in office, Trump’s actions have—according to his critics—showed a profound indifference to democratic institutions. They complain that he has violated constitutional norms by retaining his business ties, issuing aggressive executive orders, and attacking the press, among other actions. But are the critics right? Is Trump a normal president or a constitutional aberration? We will examine these questions from the standpoint of law, history, and political theory. The seminar will require three, 5-page response papers.|Eric Posner|Laird Bell Quadrangle V|Trump and the Presidency|01|[43935]|[]|SEM
LAWS5339301[44036]|Law School|Open|LAWS53393|Wed : 04:00 PM-06:00 PM|(BID, LEC, SEM) After Obama’s historical election, many declared that the United States had finally become a post-racial nation. The assumption was that if the country could elect a black President, then surely racism and prejudice were evils of the past. But then came the killings of Freddie Gray, Michael Brown, Sandra Bland, Eric Garner and others, and the community responses in Ferguson, Baltimore, and other cities across the country. These events, in turn, led to several criminal trials and federal investigations, and showed the salience of race in the operation of the criminal justice system. The assertion that “Black Lives Matter” became a rallying cry, and what started as a hashtag turned into a movement. This seminar will examine the role of law in creating and recreating race in our decidedly non-post-racial society. Topics covered will include racial identity, education, and criminal justice. Readings will include cases to understand the “law on the books;” law review articles to understand how legal academics interact the law and its implications; and social science research to understand “law in action.” Students will be evaluated as follows. For 2 credits, students will write three response papers, 4-5 pages each, on 3 different set of readings, due the day before that class meets. For students wishing to take the course for 3 credits, the student must write a 20-25 page research paper on a topic of interest to the student and approved by the instructor.|LaToya Baldwin Clark|Laird Bell Quadrangle G|Race and American Law: Identity, Education, and Criminal Justice|01|[44036]|[]|SEM
LAWS5339401[44041]|Law School|Open|LAWS53394|Wed : 04:00 PM-06:00 PM|(BID, CORE, SEM) For this seminar, we will read a variety of Japanese-language material on one or more legal topics. Typically, we will begin with a relatively accessible essay, and shift toward more difficult material — ultimately, to a court opinion. I will adjust the amount and difficulty of the material to the language ability that students bring. In general, however, students should have at least two years’ Japanese language background or the equivalent. If you have any question whether this would be an appropriate course for you, please contact me directly. I will pick the topic of the readings according to student interest. Students whose first language is Japanese cannot take the class for credit, but are welcome to audit the class. If you’d like an auditor’s form, please email registrar@law.uchicago.edu. Grades will be based on class participation, several translations, and several short essay exercises. They will take each student’s beginning linguistic skills as a given — such that having a higher or lower language ability at the start of the quarter will be neither an advantage nor a disadvantage.|J Mark Ramseyer|Laird Bell Quadrangle A|Advanced Readings in Japanese Law|01|[44041]|[]|SEM
LAWS5339501[54338]|Law School|Open|LAWS53395|Tue : 04:00 PM-06:00 PM|(BID, LEC, SEM) This seminar will introduce students to the most important strategic considerations that lawyers encounter in today’s highly sophisticated financial services litigation. The litigators (and corporate lawyers) who concentrate in this area must function in an environment where the stakes are high, leverage is critical, and “victory” is defined by the client, not the court. Accordingly, this seminar examines the critical questions faced in virtually every financial services litigation matter including: (1) which is the most favorable venue for this litigation, including consideration of how legal principles vary jurisdiction by jurisdiction; (2) how does Directors and Officers Liability insurance impact the litigation, itself; (3) strategic considerations relating to the composition of the board and use of special litigation committees; (4) how dispositive motions can be used to, at a minimum, best frame and limit the litigation; (5) how derivative and class certification mechanisms can be used to narrow or defeat claims; (6) how to use the timing and positioning of mediation to produce a favorable result for the client; (7) who of your pool of potential experts should be identified, on what topics, and when to maximize chances of success; and (8) what is jury research and what role does it play in making thematic and settlement decisions. To further the student experience, we will supplement our sessions by bringing some of the nation’s top litigators and practioners in fields like jury research, D&O insurance, mediation and/or damage analysis to share their years of expertise drawn from real world situations. Grading will be based on class participation and a series of three 5-page papers which will focus on discrete topics covered in class and in the reading assignments. Each paper will count for approximately 25% of your grade, and the remaining 25% will be based on class participation.|Steven Feirson, Joni Jacobsen|Laird Bell Quadrangle D|Strategic Considerations in Securities and Corporate Governance Litigation|01|[54338]|[]|SEM
LAWS5701301[40570]|Law School|Closed|LAWS57013|Thu : 04:00 PM-06:00 PM|(++, A, CORE, SRP, WP, SEM) This year-long research seminar is the equivalent of a research colloquium in a PhD program. During the Autumn quarter, students will read, discuss, and critique some of the most influential law review articles from the twentieth century, as well as newer papers that extend and apply those canonical ideas to modern legal problems. The readings will consist of a healthy mix of public law and private law, and various scholarly methodologies. During the Autumn quarter, students will have short research and writing assignments on the readings. Students will also work with faculty to identify a topic for a substantial research paper. During the Winter quarter, the seminar will not meet in formal sessions, but each student will work on his or her research paper and will meet individually with the instructors to assess the paper’s progress. During the Spring quarter, the seminar will reconvene, and students will workshop their drafts (i.e., each student will circulate his or her draft in advance and answer questions from students and faculty). Students will receive an Autumn quarter grade based on their short writing assignments, discussion facilitation, and class participation. Students will receive a separate grade for the Winter and Spring quarters based on the quality of their research papers and class participation. Every student must enroll for the entire year; students may not drop the class after the Autumn quarter. Students may only enroll with the permission of the instructors. Students interested in enrolling should email Professors Hubbard and Stephanopoulos a resume and a one-paragraph statement explaining why they would like to enroll in the seminar no later than August 26, 2016.|William Hubbard, Nicholas Stephanopoulos|Laird Bell Quadrangle C|Canonical Ideas in American Legal Thought|01|[40570]|[]|SEM
LAWS5740201[40629]|Law School|Open|LAWS57402|Thu : 04:00 PM-06:00 PM|(WP, BID, SEM, LEC) In Poverty Law, we explore the role that lawyers can play in challenging the distribution of wealth in American society. We focus primarily on the patchwork of government programs we call the “safety net”such as programs providing cash (welfare), food assistance, and Medicaid. We try to deepen our understanding, as lawyers and as citizens, of how such programs, a frequent source of discussion in current media, function in reality. In the process, we enjoy many opportunities to explore whether and how program structures reflect or reinforce prevailing cultural attitudes and assumptions about program participants including attitudes and assumptions based on gender and race. We also debate, from practical, political, legal and ethical perspectives, what government can or should do, when administering safety net programs, to address what policy makers identify as root causes of American poverty.|Miriam Hallbauer|Laird Bell Quadrangle G|Poverty Law|01|[40629]|[]|SEM
LAWS6151201[40541]|Law School|Closed|LAWS61512|Mon : 04:00 PM-06:00 PM|(++, A, CORE, SRP, WP, CL, SEM) This is a seminar/workshop; many of whose participants are faculty from various related disciplines. It admits approximately ten students. Its aim is to study, each year, a topic that arises in both philosophy and the law and to ask how bringing the two fields together may yield mutual illumination. Most sessions are led by visiting speakers, from either outside institutions or our own faculty, who circulate their papers in advance. The session consists of a brief introduction by the speaker, followed by initial questioning by the two faculty coordinators, followed by general discussion, in which students are given priority. The topic for 2016-17 will expose students to cutting-edge work in general jurisprudence, that part of philosophy of law concerned with the central questions about the nature of law, the relationship between law and morality, and the nature of legal reasoning. We will be particularly interested in the way in which work in philosophy of language, metaethics, metaphysics, and other cognate fields of philosophy has influenced recent scholarly debates that have arisen in the wake of H.L.A. Hart’s seminal The Concept of Law (1961). Please see www.law.uchicago.edu/workshops/lawandphilosophy for additional information concerning each session. Usual participants include graduate students in philosophy, political science, and divinity, and law students. Students write a 20-25 page seminar paper at the end of the year. The paper may satisfy the Law School Substantial Writing Requirement. Students must enroll for all three quarters to receive credit. Students are admitted by permission of the instructors. They should submit a c.v. and a statement (reasons for interest in the course, relevant background in law and/or philosophy) to the instructors by e mail by September 20.|Brian Leiter, Martha C Nussbaum|Laird Bell Quadrangle F|Workshop: Law and Philosophy: Current Issues in General Jurisprudence|01|[40541]|[]|SEM
LAWS6331201[40568]|Law School|Open|LAWS63312|Wed : 04:00 PM-06:00 PM|(A, CL, CORE, SEM, WP, SRP) This workshop exposes students to recent academic work in the regulation of family, sex, gender, and sexuality and in feminist theory. Workshop sessions are devoted to the presentation and discussion of papers from outside speakers and University faculty. The substance and methodological orientation of the papers will both be diverse. This class is cross-listed with GNSE 23002/33002. Undergraduates admitted only with permission of the instructor.|Mary Anne Case|Laird Bell Quadrangle E|Workshop: Regulation of Family, Sex, and Gender|01|[40568]|[]|SEM
LAWS6340201[40542]|Law School|Closed|LAWS63402|Tue : 03:30 PM-04:45 PM|(A, BID, CORE, SEM) Working from a variety of methodological orientations, the workshop examines questions arising at the intersections of public law, legal theory, and interdisciplinary work in law and the social sciences, with an emphasis on politics, legal history, and legal theory. Sessions are devoted to the presentation and discussion of papers by faculty members from other institutions. Students must enroll for the entire year and will receive one pass/fail credit. Students are required to read the papers, attend the workshop, ask questions, and to post questions to the online discussion board.|Jonathan Masur, Richard Mcadams|TBA|Workshop: Public Law and Legal Theory|01|[40542]|[]|SEM
LAWS6361201[40652]|Law School|Closed|LAWS63612|Mon : 04:00 PM-06:00 PM|This workshop, conducted over three sequential quarters, exposes students to current academic work in constitutional law and theory and other areas of public law. Workshop sessions are devoted to the presentation and discussion of papers from outside speakers, at six to eight sessions to be conducted regularly throughout the academic year. Enrollment may be limited. This workshop may be taken for fulfillment of the Substantial Research Paper graduation requirement. Grading is based on a substantial paper (or two shorter papers) plus brief reaction papers on each of the workshop papers. As an alternative to writing a long paper, you may write two or more extended reaction papers (i.e., 10-12 pages) to the papers presented in the workshop. You have to get our approval in advance for this option. We encourage it if you find that you have a lot to say about some of the workshop papers. If you wish to receive Writing Project (WP) credit for this option, you must submit a draft of each of the two long response papers to us and satisfactorily incorporate our suggestions.|Justin Driver, Aziz Huq|Laird Bell Quadrangle 203|Workshop: Constitutional Law|01|[40652]|[]|SEM
LAWS6381201[40543]|Law School|Open|LAWS63812|Wed : 04:00 PM-06:00 PM|(++, A,CORE, SRP, WP, SEM) The Workshop on Judicial Behavior provides students with a unique opportunity to read and analyze cutting-edge scholarship that focuses on how judges reach their decisions. In a case law system such as that of the United States, a realistic understanding of judicial behavior, which conventional legal instruction does not convey, is essential to the understanding and practice of law. Over the course of the academic year, six scholars from the fields of law and the social sciences will present their work. By the end of the academic year, students will produce a major research paper on judicial behavior. The Workshop is limited to twenty law students; interested students should contact Prof. Landes (w-landes@uchicago.edu) by the start of Autumn quarter 2016. It will meet seven times over the course of the academic year.|Frank Easterbrook, Lee Epstein, Dennis Hutchinson, William M Landes, Richard Posner|Laird Bell Quadrangle F|Workshop: Judicial Behavior|01|[40543]|[]|SEM
LAWS6601201[40546]|Law School|Closed|LAWS66012|Tue : 03:30 PM-05:30 PM|(A, CORE, WP, SEM) This workshop, conducted over three sequential quarters, is devoted to the intensive examination of selected problems in the application of economic reasoning to a wide variety of legal questions. Workshop sessions will be devoted to the presentation and discussion of working papers by guests, most of whom are renowned faculty from other institutions. In addition to workshop sessions, which occur approximately every other week, there will be occasional discussion sessions, which will serve as opportunities for students to engage in in-depth, informal discussion of topics in law and economics with the instructor. This workshop does not require a research paper; grading is based on the completion of a series of reaction papers. Students interested in academic writing in law and economics are encouraged to use this workshop to develop their ideas. There will be 13 meetings of the workshop (5, 4, 4, in the three quarters, respectively). Students will be required to submit 12 reaction papers. Each reaction paper is 2-3 pages long, for a total of 24-36 pages. Students enrolled in the workshop receive two credits; one in Winter, and one in Spring.|Omri Ben-Shahar, William Hubbard|Laird Bell Quadrangle F|Workshop: Law and Economics|01|[40546]|[]|SEM
LAWS6871101[40547]|Law School|Open|LAWS68711|Fri : 03:30 PM-05:30 PM|(A, CL, CORE, SKLL, BID, SEM) This workshop may be taken for a full year (every other week in Winter and Spring quarters) or only in the Autumn quarter. It is open to all students, including JSDs and LLMs. Students registered for the full year are required to either write a paper of publishable quality or revise a previously written paper for publication. The goal is to prepare students for the academic job market. Special attention is paid to topic selection, how to approach working on an original (not synthetic) project, and presentation skills. Students enrolled for the year will be expected to conduct themselves as they would if they were junior faculty members at a top law school, reading and commenting on the work of their peers. Optional lunches to discuss writing will be held throughout the year in the same format as the Faculty Round Table. The goal is to create a learning community that will provide students with the type of scholarly atmosphere the faculty here enjoys. There will be meetings on average every other week during Winter and Spring Quarters. The Autumn quarter only option is designed for several audiences: (1) students who want to decide if an academic career is for them; (2) students who wish to improve their skills as a public speaker; (3) students who want to improve their skills of critique while reading papers from a wide variety of subject areas; (4) and students who simply enjoy arguing about the law. Each week a young scholar present works-in progress and students play the role of the faculty in a faculty workshop. The class and the professor then provide feedback and suggestions to the presenter on aspects of both presentation style and the substance of the paper. The AUTUMN ONLY version is graded on the basis of short reactions papers and class participation. The full-year version may fulfill the WP or the SRP.|Lisa Bernstein|Laird Bell Quadrangle A|Workshop: Legal Scholarship|01|[40547]|[]|SEM
LAWS7085001[40594]|Law School|Open|LAWS70850|Tue Fri : 01:30 PM-03:15 PM|(++) This course in contracts is designed for LL.M. students in lieu of attending a regular 1L course. It will cover both common law and statutory law and focus on both case analysis and application to real world problems. Special attention will be paid to negotiation strategies and the application of the law to firms outsourcing decisions and contracts. The class will culminate in the drafting of a commercial agreement. The class assumes no knowledge of contract law in the U.S., but that the student has taken a contracts class in another jurisdiction (a general civil law class meets this requirement). Bring your practice experience with you, we can learn from one another!|Lisa Bernstein|Laird Bell Quadrangle F|Contract Law for LL.M. Students|01|[40594]|[]|CRS
LAWS8100601[40575]|Law School|Closed|LAWS81006|Mon : 04:00 PM-06:00 PM|(SKLL, BID, CORE, SIM) This class is an advanced contracts class that focuses on Article 2 of the Uniform Commercial Code. It presents the material from a hybrid jurisprudential, transactional and litigation perspective in an effort to help students integrate what they have learned about contracts in theory, into the types of tasks that they will face as a transactional lawyer. For (almost) every class students will prepare a written exercise (about 2-4 pages) applying the material in the reading, these range from writing letters to clients, to lecturing the loading dock staff of a company, to researching the content of industry norms, to drafting contract clauses to deal with particular transactional realities. During the quarter students will do a mock appellate argument, a negotiation, and will draft a sales agreement. There is no exam. Written assignments and the final contract will count for 60% of the grade, the other 40% will be based on class preparation and participation.|Lisa Bernstein|Laird Bell Quadrangle V|Advanced Contracts: Sales Law for A Modern Economy|01|[40575]|[]|SIM
LAWS8100701[40577]|Law School|List|LAWS81007|Fri : 09:45 AM-11:45 AM|(SKLL, BID, SIM, LEC) This is a class in the dispute resolution methods that attorneys often use in the practice of law. The class provides experiential simulations in negotiation, mediation, and arbitration. The class differs from most other law classes in the following ways: 1. Many classes teach a substantive body of law; this class, in contrast, is designed to teach a variety of lawyering skills. 2. In most classes, students participate strictly as individuals; in contrast, students in this class often interact in small group settings and simulations, and therefore, must listen to and cooperate with peers while working through their disagreements. 3. Many classes measure student performance once, at the end of the semester, through an issue-spotting exam; in contrast, this class requires brief reflection papers that are based on a combination of readings, group activities, and simulated exercises. 4. Most classes involve little or no role playing; in contrast, this class gives students the experience of being a negotiator, trial advocate, arbitrator, mediator, victim/complainant and defendant/respondent in an adversarial proceeding. The instructor will base simulations on cases from his private arbitration practice. Students will be required to sign and abide by a confidentiality agreement with respect to these sensitive materials.|Michael Leroy|Laird Bell Quadrangle A|Alternative Dispute Resolution|01|[40577]|[]|SIM
LAWS8101001[40638]|Law School|Closed|LAWS81010|TBA|(SKLL, BID, SIM, LEC) This class will focus on the trial phases of civil litigation. Simulated trial problems designed to promote knowledge of the litigation process and to afford individual experience in selected phases of trial practice will be employed to familiarize students with pragmatic tactical issues and solutions. Written trial materials will be used and instruction will by lecture, demonstration, and exercise (including a mini-trial). Students who have taken the Intensive Trial Practice Workshop (LAWS 67503 or LAWS 81009) may not take Trial Advocacy (LAWS 81010). An understanding of the Federal Rules of Evidence is preferred but not a prerequisite. Final grades will be based on class participation, performance during courtroom exercises and the mini-trial, and one or more written assignments. Enrollment is limited to 16 students.|Staff|TBA|Trial Advocacy|01|[40638]|[]|SIM
LAWS8102401[40654]|Law School|List|LAWS81024|Mon : 04:00 PM-06:00 PM|(SKLL, BID, SEM) This seminar addresses the principal legal issues and commercial challenges facing the retail sector. Particular attention will be paid to relations with vendors and other third-party business associates, and customers, the effect of the evolving economy on these relations, and the challenges and opportunities brought about by globalization, technology, social media, and e-commerce. Students will develop an understanding of key corporate, IP, contracting, sourcing, regulatory and other legal issues and practice pitfalls. The instructors will emphasize the practical interplay and tension between commercial realities and legal requirements, and strive to demonstrate the increasing professional burdens and responsibilities to which “in-house” counsel are subject. At times, the instructors will use a case-study format to emphasize identification and resolution of key issues and risks experienced by retailers, as well as to highlight examples of retailers both thriving and struggling to adapt to change. The instructors also will use actual contracts, retailer policies and practices, litigation materials and internal-investigation documents. The class will participate in multiple role-playing scenarios, including contract negotiations and a crisis management reenactment.|Tony Bangs, Nathan Lutz, David Zarfes|Laird Bell Quadrangle D|Retail Law and Transactions|01|[40654]|[]|SEM
LAWS9021101[54996]|Law School|Open|LAWS90211|Tue : 10:25 AM-12:10 PM|The Young Center for Immigrant Children's Rights Clinic combines international human rights law, immigration law and children's rights law. Students in the clinic are appointed by the federal government as Child Advocate (similar to a guardian ad litem) for unaccompanied immigrant children detained in Chicago. Unaccompanied immigrant children come to the U.S. from all corners of the world, on their own. They are apprehended—typically at the U.S./Mexico border—then detained and placed in deportation proceedings. Direct Client Service: Pursuant to federal law, the Trafficking Victims Protection Act, the Young Center is appointed as Child Advocate for the most vulnerable of these children (tender age children, children with mental or physical disabilities, children who have experienced extensive trauma, etc.). Law students serve as Child Advocate for individual children, and are responsible for advocating for the best interests of the assigned child on issues relating to safe repatriation, legal relief, care, custody and release. Each student meets weekly with the child at the detention facility, and advocates on behalf of the child with federal officials, including immigration judges and asylum officers, under the supervision of Young Center attorneys. Since there currently is no substantive best interests of the child standard under the Immigration and Nationality Act, students look to international human rights law, including the Convention on the Rights of the Child, state child welfare law, and the child protection laws of the child’s home country. Policy Advocacy: In addition to serving as Child Advocate, clinic students have the opportunity to engage in legislative and policy advocacy aimed at improving the immigration system for children in removal proceedings. This is an especially critical time since the government projects 70,000 children will arrive at the border this year. Young Center students will do policy advocacy aimed at reforming procedural and substantive legal protections, including the appointment of counsel for immigrant children and incorporation of a substantive best interests of the child standard in the Immigration and Nationality Act. Students must enroll in the Autumn quarter and participate in a 2-day orientation on Oct 1st and 2nd (Saturday and Sunday). The Young Center Clinic admits both second-year and third-year law students. Language skills are not required, but students who speak Spanish, Mandarin, Hindi, Gujarati, Punjabi or Urdu are strongly encouraged to apply.|Kelly Albinak, Marcy Phillips, Maria Woltjen, Xiaorong Wu|Laird Bell Quadrangle B|Young Center Immigrant Child Advocacy Clinic|01|[54996]|[]|CLN
